BASE_DE,BASE_YEAR,BASE_MT,BASE_DAY,CTPRVN_CD,CTPRVN_NM,KLEA_VIEWNG_NMPR_CO,KBO_VIEWNG_NMPR_CO,KBL_VIEWNG_NMPR_CO,WKBL_VIEWNG_NMPR_CO,KOVO_VIEWNG_NMPR_CO,SPORTS_VIEWNG_NMPR_CO,KLEA_MATCH_CO,KBO_MATCH_CO,KBL_MATCH_CO,WKBL_MATCH_CO,KOVO_MATCH_CO,SPORTS_MATCH_CO,COLCT_DE,UPDT_DE
"2025"0622,"2025",06,22,26,부산,2673.00000,68007.00000,0.00000,0.00000,0.00000,70680.00000,1,3,0,0,0,4,"20250715","20250715"
"2023"0509,"2023",05,09,99,기타,10236.00000,0.00000,0.00000,0.00000,0.00000,10236.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0622,"2025",06,22,30,대전,0.00000,51000.00000,0.00000,0.00000,0.00000,51000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"1202,"2023",12,02,30,대전,10176.00000,0.00000,0.00000,0.00000,0.00000,10176.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0624,"2025",06,24,11,서울,0.00000,84423.00000,0.00000,0.00000,0.00000,84423.00000,0,6,0,0,0,6,"20250715","20250715"
"2025"0624,"2025",06,24,41,경기,0.00000,28005.00000,0.00000,0.00000,0.00000,28005.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"1209,"2023",12,09,42,강원,10130.00000,0.00000,0.00000,0.00000,0.00000,10130.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0924,"2023",09,24,42,강원,10047.00000,0.00000,0.00000,0.00000,0.00000,10047.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0625,"2025",06,25,27,대구,0.00000,72000.00000,0.00000,0.00000,0.00000,72000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0423,"2023",04,23,50,제주,10041.00000,0.00000,0.00000,0.00000,0.00000,10041.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0625,"2025",06,25,11,서울,0.00000,48000.00000,0.00000,0.00000,0.00000,48000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0304,"2023",03,04,28,인천,10011.00000,0.00000,0.00000,0.00000,0.00000,10011.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0625,"2025",06,25,99,기타,0.00000,46761.00000,0.00000,0.00000,0.00000,46761.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0901,"2023",09,01,30,대전,9955.00000,0.00000,0.00000,0.00000,0.00000,9955.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0626,"2025",06,26,27,대구,0.00000,72000.00000,0.00000,0.00000,0.00000,72000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0715,"2023",07,15,41,경기,12196.00000,0.00000,0.00000,0.00000,0.00000,12196.00000,3,0,0,0,0,3,"20250715","20250715"
"2025"0626,"2025",06,26,11,서울,0.00000,88659.00000,0.00000,0.00000,0.00000,88659.00000,0,6,0,0,0,6,"20250715","20250715"
"2025"0626,"2025",06,26,41,경기,0.00000,40095.00000,0.00000,0.00000,0.00000,40095.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0901,"2023",09,01,27,대구,9806.00000,0.00000,0.00000,0.00000,0.00000,9806.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0626,"2025",06,26,99,기타,0.00000,49005.00000,0.00000,0.00000,0.00000,49005.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"1125,"2023",11,25,47,경북,9541.00000,0.00000,0.00000,0.00000,0.00000,9541.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1022,"2023",10,22,30,대전,9474.00000,0.00000,0.00000,0.00000,0.00000,9474.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0627,"2025",06,27,28,인천,0.00000,69000.00000,0.00000,0.00000,0.00000,69000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0625,"2023",06,25,28,인천,9367.00000,0.00000,0.00000,0.00000,0.00000,9367.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0627,"2025",06,27,11,서울,0.00000,119250.00000,0.00000,0.00000,0.00000,119250.00000,0,6,0,0,0,6,"20250715","20250715"
"2023"0813,"2023",08,13,28,인천,9349.00000,0.00000,0.00000,0.00000,0.00000,9349.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0627,"2025",06,27,26,부산,0.00000,68007.00000,0.00000,0.00000,0.00000,68007.00000,0,3,0,0,0,3,"20250715","20250715"
"2025"0627,"2025",06,27,99,기타,0.00000,24075.00000,0.00000,0.00000,0.00000,24075.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"1001,"2023",10,01,42,강원,9326.00000,0.00000,0.00000,0.00000,0.00000,9326.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0415,"2023",04,15,41,경기,14411.00000,0.00000,4615.00000,0.00000,0.00000,19026.00000,2,0,1,0,0,3,"20250715","20250715"
"2025"0628,"2025",06,28,28,인천,0.00000,69549.00000,0.00000,0.00000,0.00000,69549.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0430,"2023",04,30,47,경북,10243.00000,0.00000,0.00000,0.00000,0.00000,10243.00000,2,0,0,0,0,2,"20250715","20250715"
"2025"0628,"2025",06,28,11,서울,0.00000,119250.00000,0.00000,0.00000,0.00000,119250.00000,0,6,0,0,0,6,"20250715","20250715"
"2023"0415,"2023",04,15,47,경북,9758.00000,0.00000,0.00000,0.00000,0.00000,9758.00000,2,0,0,0,0,2,"20250715","20250715"
"2025"0628,"2025",06,28,26,부산,0.00000,68007.00000,0.00000,0.00000,0.00000,68007.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0826,"2023",08,26,42,강원,9063.00000,0.00000,0.00000,0.00000,0.00000,9063.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0628,"2025",06,28,99,기타,0.00000,38883.00000,0.00000,0.00000,0.00000,38883.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0721,"2023",07,21,47,경북,9055.00000,0.00000,0.00000,0.00000,0.00000,9055.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0629,"2025",06,29,28,인천,0.00000,69000.00000,0.00000,0.00000,0.00000,69000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0716,"2023",07,16,28,인천,8925.00000,0.00000,0.00000,0.00000,0.00000,8925.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0629,"2025",06,29,11,서울,0.00000,119250.00000,0.00000,0.00000,0.00000,119250.00000,0,6,0,0,0,6,"20250715","20250715"
"2023"1112,"2023",11,12,41,경기,10601.00000,0.00000,6597.00000,0.00000,0.00000,17198.00000,2,0,2,0,0,4,"20250715","20250715"
"2025"0629,"2025",06,29,26,부산,0.00000,68007.00000,0.00000,0.00000,0.00000,68007.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0430,"2023",04,30,41,경기,8883.00000,0.00000,0.00000,0.00000,0.00000,8883.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0629,"2025",06,29,99,기타,20036.00000,29682.00000,0.00000,0.00000,0.00000,49718.00000,1,3,0,0,0,4,"20250715","20250715"
"2023"0606,"2023",06,06,41,경기,8733.00000,0.00000,0.00000,0.00000,0.00000,8733.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0701,"2025",07,01,26,부산,0.00000,58881.00000,0.00000,0.00000,0.00000,58881.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0409,"2023",04,09,45,전북,8697.00000,0.00000,0.00000,0.00000,0.00000,8697.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0701,"2025",07,01,30,대전,0.00000,51000.00000,0.00000,0.00000,0.00000,51000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0311,"2023",03,11,41,경기,11105.00000,0.00000,2732.00000,0.00000,0.00000,13837.00000,2,0,1,0,0,3,"20250715","20250715"
"2025"0701,"2025",07,01,29,광주,0.00000,35346.00000,0.00000,0.00000,0.00000,35346.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0311,"2023",03,11,30,대전,8661.00000,0.00000,0.00000,0.00000,0.00000,8661.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0701,"2025",07,01,11,서울,0.00000,54066.00000,0.00000,0.00000,0.00000,54066.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0505,"2023",05,05,28,인천,8637.00000,0.00000,0.00000,0.00000,0.00000,8637.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0701,"2025",07,01,41,경기,0.00000,16848.00000,0.00000,0.00000,0.00000,16848.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0916,"2023",09,16,28,인천,8433.00000,0.00000,0.00000,0.00000,0.00000,8433.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0702,"2025",07,02,26,부산,0.00000,61983.00000,0.00000,0.00000,0.00000,61983.00000,0,3,0,0,0,3,"20250715","20250715"
"2025"0702,"2025",07,02,30,대전,0.00000,51000.00000,0.00000,0.00000,0.00000,51000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0610,"2023",06,10,30,대전,8390.00000,0.00000,0.00000,0.00000,0.00000,8390.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0702,"2025",07,02,29,광주,0.00000,35481.00000,0.00000,0.00000,0.00000,35481.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0510,"2023",05,10,30,대전,8377.00000,0.00000,0.00000,0.00000,0.00000,8377.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0702,"2025",07,02,11,서울,0.00000,61344.00000,0.00000,0.00000,0.00000,61344.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0606,"2023",06,06,47,경북,8376.00000,0.00000,0.00000,0.00000,0.00000,8376.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0702,"2025",07,02,41,경기,0.00000,20361.00000,0.00000,0.00000,0.00000,20361.00000,0,3,0,0,0,3,"20250715","20250715"
"2025"0703,"2025",07,03,26,부산,0.00000,65742.00000,0.00000,0.00000,0.00000,65742.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0812,"2023",08,12,42,강원,8369.00000,0.00000,0.00000,0.00000,0.00000,8369.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0703,"2025",07,03,30,대전,0.00000,51000.00000,0.00000,0.00000,0.00000,51000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0226,"2023",02,26,50,제주,8362.00000,0.00000,0.00000,0.00000,0.00000,8362.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0703,"2025",07,03,29,광주,0.00000,39039.00000,0.00000,0.00000,0.00000,39039.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0712,"2023",07,12,31,울산,8353.00000,0.00000,0.00000,0.00000,0.00000,8353.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0703,"2025",07,03,11,서울,0.00000,64575.00000,0.00000,0.00000,0.00000,64575.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0401,"2023",04,01,28,인천,8250.00000,0.00000,0.00000,0.00000,0.00000,8250.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0703,"2025",07,03,41,경기,0.00000,25620.00000,0.00000,0.00000,0.00000,25620.00000,0,3,0,0,0,3,"20250715","20250715"
"2025"0704,"2025",07,04,11,서울,0.00000,96303.00000,0.00000,0.00000,0.00000,96303.00000,0,6,0,0,0,6,"20250715","20250715"
"2023"0422,"2023",04,22,28,인천,8215.00000,0.00000,0.00000,0.00000,0.00000,8215.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0607,"2023",06,07,45,전북,8197.00000,0.00000,0.00000,0.00000,0.00000,8197.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0704,"2025",07,04,27,대구,0.00000,72000.00000,0.00000,0.00000,0.00000,72000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0903,"2023",09,03,50,제주,8104.00000,0.00000,0.00000,0.00000,0.00000,8104.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0704,"2025",07,04,29,광주,0.00000,61500.00000,0.00000,0.00000,0.00000,61500.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0312,"2023",03,12,45,전북,8051.00000,0.00000,2562.00000,0.00000,0.00000,10613.00000,1,0,1,0,0,2,"20250715","20250715"
"2025"0704,"2025",07,04,99,기타,0.00000,33441.00000,0.00000,0.00000,0.00000,33441.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"1111,"2023",11,11,30,대전,8000.00000,0.00000,0.00000,0.00000,0.00000,8000.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0705,"2025",07,05,11,서울,0.00000,107322.00000,0.00000,0.00000,0.00000,107322.00000,0,6,0,0,0,6,"20250715","20250715"
"2023"0711,"2023",07,11,27,대구,7929.00000,0.00000,0.00000,0.00000,0.00000,7929.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0705,"2025",07,05,27,대구,0.00000,72000.00000,0.00000,0.00000,0.00000,72000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0510,"2023",05,10,41,경기,7860.00000,0.00000,0.00000,0.00000,0.00000,7860.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0705,"2025",07,05,29,광주,0.00000,61500.00000,0.00000,0.00000,0.00000,61500.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0924,"2023",09,24,41,경기,13309.00000,0.00000,0.00000,0.00000,0.00000,13309.00000,3,0,0,0,0,3,"20250715","20250715"
"2025"0705,"2025",07,05,99,기타,0.00000,36084.00000,0.00000,0.00000,0.00000,36084.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0923,"2023",09,23,41,경기,7789.00000,0.00000,0.00000,0.00000,0.00000,7789.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0706,"2025",07,06,11,서울,0.00000,119250.00000,0.00000,0.00000,0.00000,119250.00000,0,6,0,0,0,6,"20250715","20250715"
"2023"1124,"2023",11,24,28,인천,7601.00000,0.00000,0.00000,0.00000,0.00000,7601.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0706,"2025",07,06,27,대구,0.00000,72000.00000,0.00000,0.00000,0.00000,72000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"1111,"2023",11,11,48,경남,7547.00000,0.00000,0.00000,0.00000,0.00000,7547.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0706,"2025",07,06,29,광주,0.00000,61500.00000,0.00000,0.00000,0.00000,61500.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0416,"2023",04,16,27,대구,7534.00000,0.00000,0.00000,0.00000,0.00000,7534.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0706,"2025",07,06,99,기타,0.00000,23178.00000,0.00000,0.00000,0.00000,23178.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0318,"2023",03,18,47,경북,7514.00000,0.00000,0.00000,0.00000,0.00000,7514.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0708,"2025",07,08,30,대전,0.00000,51000.00000,0.00000,0.00000,0.00000,51000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0916,"2023",09,16,47,경북,7469.00000,0.00000,0.00000,0.00000,0.00000,7469.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0708,"2025",07,08,28,인천,0.00000,32436.00000,0.00000,0.00000,0.00000,32436.00000,0,3,0,0,0,3,"20250715","20250715"
"2025"0708,"2025",07,08,26,부산,0.00000,55623.00000,0.00000,0.00000,0.00000,55623.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0402,"2023",04,02,41,경기,7428.00000,0.00000,0.00000,0.00000,0.00000,7428.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0708,"2025",07,08,99,기타,0.00000,24882.00000,0.00000,0.00000,0.00000,24882.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0305,"2023",03,05,29,광주,7357.00000,0.00000,0.00000,0.00000,0.00000,7357.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0708,"2025",07,08,11,서울,0.00000,48294.00000,0.00000,0.00000,0.00000,48294.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"1125,"2023",11,25,42,강원,7307.00000,0.00000,0.00000,0.00000,0.00000,7307.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0709,"2025",07,09,30,대전,0.00000,51000.00000,0.00000,0.00000,0.00000,51000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0924,"2023",09,24,29,광주,7303.00000,0.00000,0.00000,0.00000,0.00000,7303.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0709,"2025",07,09,28,인천,0.00000,30777.00000,0.00000,0.00000,0.00000,30777.00000,0,3,0,0,0,3,"20250715","20250715"
"2025"0709,"2025",07,09,26,부산,0.00000,57213.00000,0.00000,0.00000,0.00000,57213.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0820,"2023",08,20,47,경북,7287.00000,0.00000,0.00000,0.00000,0.00000,7287.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0709,"2025",07,09,99,기타,0.00000,27660.00000,0.00000,0.00000,0.00000,27660.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0607,"2023",06,07,28,인천,7272.00000,0.00000,0.00000,0.00000,0.00000,7272.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0709,"2025",07,09,11,서울,0.00000,49200.00000,0.00000,0.00000,0.00000,49200.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0924,"2023",09,24,11,서울,7266.00000,0.00000,0.00000,0.00000,0.00000,7266.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0710,"2025",07,10,30,대전,0.00000,51000.00000,0.00000,0.00000,0.00000,51000.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0818,"2023",08,18,41,경기,7258.00000,0.00000,0.00000,0.00000,0.00000,7258.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0710,"2025",07,10,28,인천,0.00000,32451.00000,0.00000,0.00000,0.00000,32451.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0813,"2023",08,13,47,경북,7206.00000,0.00000,0.00000,0.00000,0.00000,7206.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0710,"2025",07,10,26,부산,0.00000,63597.00000,0.00000,0.00000,0.00000,63597.00000,0,3,0,0,0,3,"20250715","20250715"
"2025"0710,"2025",07,10,99,기타,0.00000,30318.00000,0.00000,0.00000,0.00000,30318.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0923,"2023",09,23,50,제주,7205.00000,0.00000,0.00000,0.00000,0.00000,7205.00000,1,0,0,0,0,1,"20250715","20250715"
"2025"0710,"2025",07,10,11,서울,0.00000,49884.00000,0.00000,0.00000,0.00000,49884.00000,0,3,0,0,0,3,"20250715","20250715"
"2023"0715,"2023",07,15,42,강원,7203.00000,0.00000,0.00000,0.00000,0.00000,7203.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0930,"2023",09,30,41,경기,10241.00000,0.00000,0.00000,0.00000,0.00000,10241.00000,3,0,0,0,0,3,"20250715","20250715"
"2023"0304,"2023",03,04,41,경기,14362.00000,0.00000,3128.00000,0.00000,0.00000,17490.00000,3,0,1,0,0,4,"20250715","20250715"
"2023"0402,"2023",04,02,50,제주,7140.00000,0.00000,0.00000,0.00000,0.00000,7140.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0318,"2023",03,18,50,제주,7078.00000,0.00000,0.00000,0.00000,0.00000,7078.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0611,"2023",06,11,41,경기,11108.00000,0.00000,0.00000,0.00000,0.00000,11108.00000,3,0,0,0,0,3,"20250715","20250715"
"2023"0408,"2023",04,08,47,경북,7062.00000,0.00000,0.00000,0.00000,0.00000,7062.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0304,"2023",03,04,43,충북,7035.00000,0.00000,0.00000,0.00000,0.00000,7035.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0707,"2023",07,07,42,강원,7006.00000,0.00000,0.00000,0.00000,0.00000,7006.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0513,"2023",05,13,47,경북,8205.00000,0.00000,0.00000,0.00000,0.00000,8205.00000,2,0,0,0,0,2,"20250715","20250715"
"2023"1209,"2023",12,09,41,경기,6987.00000,0.00000,0.00000,0.00000,0.00000,6987.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0509,"2023",05,09,27,대구,6943.00000,0.00000,0.00000,0.00000,0.00000,6943.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0520,"2023",05,20,28,인천,6663.00000,0.00000,0.00000,0.00000,0.00000,6663.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0806,"2023",08,06,11,서울,6471.00000,0.00000,0.00000,0.00000,0.00000,6471.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0319,"2023",03,19,26,부산,6359.00000,0.00000,0.00000,0.00000,0.00000,6359.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0527,"2023",05,27,50,제주,6308.00000,0.00000,0.00000,0.00000,0.00000,6308.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0305,"2023",03,05,42,강원,6199.00000,0.00000,0.00000,0.00000,0.00000,6199.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1001,"2023",10,01,50,제주,6130.00000,0.00000,0.00000,0.00000,0.00000,6130.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0611,"2023",06,11,42,강원,6114.00000,0.00000,0.00000,0.00000,0.00000,6114.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0701,"2023",07,01,41,경기,7491.00000,0.00000,0.00000,0.00000,0.00000,7491.00000,2,0,0,0,0,2,"20250715","20250715"
"2023"1111,"2023",11,11,50,제주,6039.00000,0.00000,0.00000,0.00000,0.00000,6039.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0312,"2023",03,12,28,인천,6007.00000,0.00000,0.00000,0.00000,0.00000,6007.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1008,"2023",10,08,29,광주,6004.00000,0.00000,0.00000,0.00000,0.00000,6004.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0305,"2023",03,05,41,경기,7167.00000,0.00000,0.00000,0.00000,0.00000,7167.00000,2,0,0,0,0,2,"20250715","20250715"
"2023"0624,"2023",06,24,29,광주,5990.00000,0.00000,0.00000,0.00000,0.00000,5990.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0702,"2023",07,02,29,광주,5982.00000,0.00000,0.00000,0.00000,0.00000,5982.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0818,"2023",08,18,28,인천,5870.00000,0.00000,0.00000,0.00000,0.00000,5870.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1203,"2023",12,03,29,광주,5817.00000,0.00000,0.00000,0.00000,0.00000,5817.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0429,"2023",04,29,41,경기,8090.00000,0.00000,0.00000,0.00000,0.00000,8090.00000,2,0,0,0,0,2,"20250715","20250715"
"2023"1126,"2023",11,26,26,부산,5764.00000,0.00000,0.00000,0.00000,0.00000,5764.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0624,"2023",06,24,50,제주,5755.00000,0.00000,0.00000,0.00000,0.00000,5755.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1111,"2023",11,11,11,서울,5689.00000,0.00000,3475.00000,0.00000,0.00000,9164.00000,1,0,1,0,0,2,"20250715","20250715"
"2023"0429,"2023",04,29,45,전북,5685.00000,0.00000,0.00000,0.00000,0.00000,5685.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0916,"2023",09,16,11,서울,5647.00000,0.00000,0.00000,0.00000,0.00000,5647.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0603,"2023",06,03,50,제주,5616.00000,0.00000,0.00000,0.00000,0.00000,5616.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1021,"2023",10,21,29,광주,5553.00000,0.00000,0.00000,0.00000,0.00000,5553.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0513,"2023",05,13,42,강원,5519.00000,0.00000,0.00000,0.00000,0.00000,5519.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0812,"2023",08,12,50,제주,5443.00000,0.00000,0.00000,0.00000,0.00000,5443.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0702,"2023",07,02,47,경북,5441.00000,0.00000,0.00000,0.00000,0.00000,5441.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1001,"2023",10,01,48,경남,5437.00000,0.00000,0.00000,0.00000,0.00000,5437.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0425,"2023",04,25,28,인천,5326.00000,0.00000,0.00000,0.00000,0.00000,5326.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0509,"2023",05,09,31,울산,5318.00000,0.00000,0.00000,0.00000,0.00000,5318.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0506,"2023",05,06,50,제주,5261.00000,0.00000,0.00000,0.00000,0.00000,5261.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1028,"2023",10,28,42,강원,5256.00000,0.00000,4363.00000,0.00000,0.00000,9619.00000,1,0,1,0,0,2,"20250715","20250715"
"2023"0702,"2023",07,02,28,인천,5076.00000,0.00000,0.00000,0.00000,0.00000,5076.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0426,"2023",04,26,45,전북,5067.00000,0.00000,0.00000,0.00000,0.00000,5067.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0827,"2023",08,27,29,광주,5014.00000,0.00000,0.00000,0.00000,0.00000,5014.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1020,"2023",10,20,47,경북,4944.00000,0.00000,0.00000,0.00000,0.00000,4944.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1001,"2023",10,01,43,충북,4930.00000,0.00000,0.00000,0.00000,0.00000,4930.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0301,"2023",03,01,46,전남,4890.00000,0.00000,0.00000,0.00000,0.00000,4890.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1022,"2023",10,22,50,제주,4875.00000,0.00000,0.00000,0.00000,0.00000,4875.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0917,"2023",09,17,48,경남,4808.00000,0.00000,0.00000,0.00000,0.00000,4808.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0708,"2023",07,08,41,경기,4782.00000,0.00000,0.00000,0.00000,0.00000,4782.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0712,"2023",07,12,41,경기,4727.00000,0.00000,0.00000,0.00000,0.00000,4727.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1028,"2023",10,28,29,광주,4723.00000,0.00000,0.00000,0.00000,0.00000,4723.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1125,"2023",11,25,50,제주,4713.00000,0.00000,0.00000,0.00000,0.00000,4713.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0401,"2023",04,01,29,광주,4535.00000,0.00000,0.00000,0.00000,0.00000,4535.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0301,"2023",03,01,44,충남,7721.00000,0.00000,0.00000,0.00000,0.00000,7721.00000,2,0,0,0,0,2,"20250715","20250715"
"2023"0716,"2023",07,16,47,경북,4422.00000,0.00000,0.00000,0.00000,0.00000,4422.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"0409,"2023",04,09,41,경기,4421.00000,0.00000,0.00000,0.00000,0.00000,4421.00000,1,0,0,0,0,1,"20250715","20250715"
"2023"1028,"2023",10,28,44,충남,4354.00000,0.00000,0.00000,0.00000,0.00000,4354.00000,1,0,0,0,0,1,"20250715","20250715"
